State,Year,Stn-Comm-CO2,Stn-Comm-CH4,Stn-Comm-N2O,Stn-Elec-CO2,Stn-Elec-CH4,Stn-Elec-N2O,Stn-Coke-CO2,Stn-Coke-CH4,Stn-Coke-N2O,Stn-Indu-CO2,Stn-Indu-CH4,Stn-Indu-N2O,Stn-Petr-CO2,Stn-Petr-CH4,Stn-Petr-N2O,Stn-NatG-CO2,Stn-NatG-CH4,Stn-NatG-N2O,Stn-TOT-CO2,Stn-TOT-CH4,Stn-TOT-N2O,Mob-MGas-CO2,Mob-MGas-CH4,Mob-MGas-N2O,Mob-AGas-CO2,Mob-AGas-CH4,Mob-AGas-N2O,Mob-JetK-CO2,Mob-JetK-CH4,Mob-JetK-N2O,Mob-DslO-CO2,Mob-DslO-CH4,Mob-DslO-N2O,Mob-RFO-CO2,Mob-RFO-CH4,Mob-RFO-N2O,Mob-LPG-CO2,Mob-LPG-CH4,Mob-LPG-N2O,Mob-TOT-CO2,Mob-TOT-CH4,Mob-TOT-N2O,PtS-all-CO2,PtS-all-CH4,NGS-all-CO2,NGS-all-CH4,ClM-SurM-CH4,ClM-UngM-CH4,ClM-AbnM-CH4,ClM-TOT-CH4,Dom-TOT-CO2,Dom-TOT-CH4,Dom-TOT-N2O,Exp-TOT-CO2,Exp-TOT-CH4,Exp-TOT-N2O,All-TOT-CO2,All-TOT-CH4,All-TOT-N2O,Bio-TOT-CO2,NET-TOT-CO2
South Carolina,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8
South Carolina,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
South Carolina,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
South Carolina,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.6
South Carolina,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
South Carolina,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.8
South Carolina,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5,-4.5
South Carolina,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2
South Dakota,2005,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.000011,0.000027,0.033,0.000016,0.000018,0.045,0.000027,0.000045,0.0271,0.00005,0.000684,0.00006,-,-,0.0063,-,-,0.0118,-,0.000008,0.00074,-,-,0.000012,-,-,0.046,0.00005,0.00069,0.00014,0.0018,0.0013,0.0073,0,0,0,0,0.092,0.0092,0.00074,0.0056,0.0000043,0.000021,0.098,0.0092,0.00076,-0.6,-0.5
South Dakota,2006,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.000011,0.000026,0.032,0.000015,0.000017,0.043,0.000026,0.000043,0.0277,0.000046,0.000655,0.00006,-,-,0.0062,-,-,0.0126,-,0.000008,0.001,-,-,0.000014,-,-,0.048,0.000046,0.00066,0.00003,0.0014,0.0012,0.0072,0,0,0,0,0.092,0.0087,0.00071,0.0061,0.0000042,0.000022,0.098,0.0087,0.00073,2.1,2.2
South Dakota,2007,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.000011,0.000026,0.01,0.0000047,0.0000055,0.021,0.000016,0.000032,0.0285,0.000045,0.000578,0.00006,-,-,0.0063,-,-,0.0131,-,0.00001,0.0011,-,-,0.000012,-,-,0.049,0.000045,0.00059,0.000032,0.0014,0.0012,0.007,0,0,0,0,0.071,0.0085,0.00062,0.0058,0.0000039,0.00002,0.077,0.0085,0.00064,1.3,1.4
South Dakota,2008,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.00001,0.000025,0.014,0.0000065,0.0000076,0.025,0.000017,0.000033,0.0268,0.000041,0.000521,0.00006,-,-,0.0064,-,-,0.0122,-,0.00001,0.00088,-,-,0.000022,-,-,0.046,0.000041,0.00053,0.000034,0.0016,0.0012,0.0066,0,0,0,0,0.073,0.0083,0.00056,0.0073,0.0000045,0.000023,0.08,0.0083,0.00059,-6.2,-6.1
South Dakota,2009,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00001,0.000024,0.016,0.0000075,0.0000087,0.026,0.000018,0.000033,0.0256,0.000037,0.000476,0.00006,-,-,0.0056,-,-,0.0107,-,0.00001,0.00035,-,-,0.00001,-,-,0.042,0.000037,0.00049,0.000092,0.0043,0.0015,0.0077,0,0,0,0,0.07,0.012,0.00052,0.008,0.0000054,0.000025,0.078,0.012,0.00054,-3.8,-3.7
South Dakota,2010,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.0000092,0.000022,0.016,0.0000077,0.000009,0.025,0.000017,0.000031,0.0226,0.000035,0.000397,0.00005,-,-,0.005,-,-,0.0101,-,0.00001,0.00056,-,-,0.000012,-,-,0.038,0.000035,0.00041,0.00026,0.0034,0.0017,0.0084,0,0,0,0,0.066,0.012,0.00044,0.0081,0.0000051,0.000027,0.074,0.012,0.00046,-7.4,-7.3
South Dakota,2011,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0.0000086,0.000021,0.011,0.0000052,0.000006,0.02,0.000014,0.000027,0.023,0.000034,0.000387,0.00006,-,-,0.0053,-,-,0.0108,-,0.00001,0.00037,-,-,0.000013,-,-,0.04,0.000034,0.0004,0.00027,0.0035,0.0026,0.012,0,0,0,0,0.063,0.016,0.00042,0.0098,0.0000064,0.000038,0.072,0.016,0.00046,-3.6,-3.5
South Dakota,2012,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.000011,0.000025,0.0092,0.0000044,0.0000051,0.02,0.000015,0.00003,0.0286,0.00004,0.000422,0.00007,-,-,0.0065,-,-,0.0128,-,0.00001,0.00048,-,-,0.000017,-,-,0.048,0.00004,0.00043,0.00023,0.0036,0.0026,0.012,0,0,0,0,0.071,0.016,0.00046,0.012,0.0000073,0.000042,0.084,0.016,0.0005,5.9,6
South Dakota,2013,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0000099,0.000024,0.007,0.0000033,0.0000039,0.017,0.000013,0.000028,0.0274,0.000039,0.000355,0.00006,-,-,0.0061,-,-,0.0122,-,0.00001,0.00042,-,-,0.000016,-,-,0.046,0.000039,0.00037,0.00023,0.0039,0.0025,0.011,0,0,0,0,0.066,0.015,0.00039,0.012,0.000007,0.000038,0.078,0.015,0.00043,-3.1,-3
South Dakota,2014,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0000094,0.000023,0.0057,0.0000027,0.0000031,0.016,0.000012,0.000026,0.0258,0.000033,0.000288,0.00006,-,-,0.0058,-,-,0.0118,-,0.00001,0.00026,-,-,0.000016,-,-,0.044,0.000033,0.0003,0.00021,0.004,0.0026,0.011,0,0,0,0,0.062,0.015,0.00032,0.011,0.0000068,0.000036,0.073,0.015,0.00036,-9.9,-9.8
Tennessee,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.1
Tennessee,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,-1.3
Tennessee,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4
Tennessee,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.6
Tennessee,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6,-4.6
Tennessee,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,-1.9
Tennessee,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6,-4.6
Tennessee,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4
Tennessee,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.7
Tennessee,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,-2.4
Texas,2005,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.00074,0.0018,24,0.012,0.013,24.8,0.013,0.015,1.79,0.0033,0.0451,0.004,-,-,0.42,-,-,0.777,-,0.0005,0.049,-,-,0.0008,-,-,3,0.0033,0.046,0.0007,0.0089,0.016,0.093,0,0,0,0,27.8,0.12,0.06,1.3,0.00073,0.0019,29.1,0.12,0.062,0.4,29.5
Texas,2006,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.00065,0.0016,22,0.01,0.012,22.7,0.011,0.014,1.69,0.0029,0.0399,0.004,-,-,0.37,-,-,0.768,-,0.0005,0.062,-,-,0.00084,-,-,2.9,0.0029,0.04,0.00017,0.0074,0.015,0.091,0,0,0,0,25.6,0.11,0.054,1.2,0.00064,0.0018,26.8,0.11,0.056,1.5,28.3
Texas,2007,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.00054,0.0013,20,0.0096,0.011,20.6,0.01,0.012,1.4,0.0022,0.0284,0.003,-,-,0.31,-,-,0.646,-,0.0005,0.052,-,-,0.00059,-,-,2.4,0.0022,0.029,0.00017,0.0075,0.016,0.089,0,0,0,0,23,0.11,0.041,1.2,0.00061,0.0015,24.2,0.11,0.043,-3.1,21.1
Texas,2008,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.00038,0.00092,15,0.0072,0.0083,15.4,0.0076,0.0092,0.991,0.0015,0.0192,0.002,-,-,0.23,-,-,0.449,-,0.0004,0.033,-,-,0.00081,-,-,1.7,0.0015,0.02,0.00016,0.0074,0.018,0.096,0,0,0,0,17.1,0.11,0.029,1,0.00052,0.0013,18.1,0.11,0.03,-0.2,17.9
Texas,2009,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.00043,0.001,14,0.0068,0.0078,14.4,0.0072,0.0088,1.1,0.0016,0.0203,0.002,-,-,0.24,-,-,0.455,-,0.0004,0.015,-,-,0.00042,-,-,1.8,0.0016,0.021,0.00017,0.0081,0.018,0.097,0,0,0,0,16.3,0.11,0.03,1.1,0.0006,0.0015,17.4,0.11,0.031,0.4,17.8
Texas,2010,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.0004,0.00096,11,0.0053,0.0061,11.4,0.0057,0.0071,0.976,0.0015,0.0171,0.002,-,-,0.22,-,-,0.436,-,0.0004,0.024,-,-,0.00051,-,-,1.7,0.0015,0.018,0.00079,0.01,0.018,0.093,0,0,0,0,13.1,0.11,0.025,0.94,0.0005,0.0015,14,0.11,0.026,-0.4,13.6
Texas,2011,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.00035,0.00084,10,0.0047,0.0054,10.4,0.0051,0.0062,0.923,0.0014,0.0156,0.002,-,-,0.21,-,-,0.434,-,0.0004,0.015,-,-,0.00052,-,-,1.6,0.0014,0.016,0.00082,0.011,0.027,0.14,0,0,0,0,12,0.16,0.022,1.1,0.00058,0.0019,13,0.16,0.024,3,16
Texas,2012,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.0003,0.00073,8.9,0.0042,0.0049,9.2,0.0045,0.0056,0.822,0.0012,0.0121,0.002,-,-,0.19,-,-,0.368,-,0.0003,0.014,-,-,0.00049,-,-,1.4,0.0012,0.012,0.00076,0.012,0.027,0.14,0,0,0,0,10.6,0.16,0.018,0.97,0.00051,0.0015,11.6,0.16,0.02,-1.9,9.7
Texas,2013,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.00026,0.00062,6.8,0.0032,0.0037,7.1,0.0035,0.0043,0.709,0.001,0.00918,0.002,-,-,0.16,-,-,0.315,-,0.0003,0.011,-,-,0.00042,-,-,1.2,0.001,0.0095,0.00072,0.013,0.03,0.14,0,0,0,0,8.3,0.16,0.014,0.77,0.0004,0.0012,9.1,0.16,0.015,-2.5,6.6
Texas,2014,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.00025,0.0006,5.1,0.0024,0.0028,5.4,0.0027,0.0034,0.682,0.00088,0.00762,0.002,-,-,0.15,-,-,0.312,-,0.0003,0.0069,-,-,0.00043,-,-,1.2,0.00088,0.0079,0.00072,0.014,0.033,0.14,0,0,0,0,6.5,0.16,0.011,0.61,0.00033,0.0011,7.2,0.16,0.012,-4,3.2
Utah,2005,0.141,0.000411,0.00071,33.51,0.0965,0.17,0,0,0,2.7,0.0078,0.014,0.39,0.00037,0.00089,8.7,0.0041,0.0047,45.4,0.11,0.19,0.903,0.0017,0.0228,0.002,-,-,0.21,-,-,0.393,-,0.0003,0.025,-,-,0.00041,-,-,1.5,0.0017,0.023,0.007,0.089,0.19,1.1,0,1.27,0.55,1.8,47.2,3.1,0.21,1.1,0.0021,0.0041,48.2,3.1,0.22,-43.4,4.8
Utah,2006,0.07627,0.000222,0.00038,32.79,0.0944,0.17,0,0,0,2.3,0.0066,0.012,0.44,0.00042,0.001,11,0.0051,0.0059,46.6,0.11,0.19,1.09,0.0018,0.0257,0.002,-,-,0.25,-,-,0.496,-,0.0003,0.04,-,-,0.00054,-,-,1.9,0.0018,0.026,0.0017,0.078,0.21,1.3,0,1.29,0.51,1.8,48.7,3.3,0.22,0.71,0.00061,0.0015,49.4,3.3,0.22,-12.3,37.1
Utah,2007,0.08066,0.000235,0.00041,24.7,0.0711,0.12,0,0,0,1.6,0.0046,0.008,0.51,0.00049,0.0012,12,0.0058,0.0067,38.9,0.082,0.14,1.27,0.002,0.0257,0.003,-,-,0.28,-,-,0.585,-,0.0005,0.047,-,-,0.00054,-,-,2.2,0.002,0.026,0.0019,0.084,0.23,1.3,0,1.19,0.49,1.7,41.3,3.1,0.16,0.78,0.00043,0.0012,42.1,3.1,0.16,8.6,50.7
Utah,2008,0.01059,0.0000309,0.000053,24.07,0.0693,0.12,0,0,0,1.4,0.0041,0.0071,0.61,0.00058,0.0014,15,0.007,0.0081,41.1,0.081,0.14,1.49,0.0023,0.029,0.004,-,-,0.35,-,-,0.68,-,0.0006,0.049,-,-,0.0012,-,-,2.6,0.0023,0.03,0.0021,0.091,0.25,1.3,0,2.05,0.46,2.5,43.9,4,0.17,1.7,0.0023,0.0047,45.6,4,0.17,9.4,55
Utah,2009,0.008136,0.0000237,0.000041,17.14,0.0493,0.087,0,0,0,0.92,0.0027,0.0047,0.64,0.00061,0.0015,15,0.0072,0.0083,33.7,0.06,0.1,1.68,0.0025,0.0313,0.004,-,-,0.36,-,-,0.726,-,0.0006,0.039,-,-,0.00064,-,-,2.8,0.0025,0.032,0.0022,0.11,0.24,1.3,0,2.43,0.45,2.9,36.8,4.4,0.13,1.4,0.0011,0.0027,38.2,4.4,0.14,-6.6,31.6
Utah,2010,0.007674,0.0000224,0.000039,12.81,0.0369,0.065,0,0,0,0.78,0.0023,0.004,0.67,0.00066,0.0016,14,0.0069,0.0079,28.3,0.047,0.079,1.62,0.0025,0.0285,0.004,-,-,0.36,-,-,0.724,-,0.0007,0.04,-,-,0.00084,-,-,2.7,0.0025,0.029,0.011,0.15,0.25,1.3,0,2.52,0.43,3,31.3,4.4,0.11,1.8,0.0022,0.0049,33.1,4.5,0.11,-4.6,28.5
Utah,2011,0.007042,0.0000205,0.000035,14.51,0.0418,0.073,0,0,0,0.93,0.0027,0.0047,0.61,0.00058,0.0014,15,0.007,0.0081,31.1,0.052,0.087,1.54,0.0023,0.0259,0.004,-,-,0.36,-,-,0.723,-,0.0007,0.024,-,-,0.00087,-,-,2.7,0.0023,0.027,0.013,0.18,0.33,1.6,0,3.11,0.42,3.5,34.1,5.4,0.11,2.6,0.0039,0.0084,36.6,5.4,0.12,-22.2,14.4
Utah,2012,0.009021,0.0000263,0.000045,21.62,0.0622,0.11,0,0,0,1.5,0.0043,0.0075,0.64,0.0006,0.0015,16,0.0077,0.0089,39.8,0.075,0.13,1.64,0.0023,0.0242,0.004,-,-,0.37,-,-,0.734,-,0.0007,0.028,-,-,0.00098,-,-,2.8,0.0023,0.025,0.013,0.18,0.35,1.7,0,2.6,0.4,3,42.9,5,0.15,3.5,0.0063,0.012,46.4,5,0.17,8.9,55.3
Utah,2013,0.005119,0.0000149,0.000026,20.08,0.0578,0.1,0,0,0,1.6,0.0048,0.0084,0.67,0.00064,0.0015,15,0.007,0.0081,37.4,0.07,0.12,1.76,0.0025,0.0228,0.004,-,-,0.39,-,-,0.783,-,0.0007,0.027,-,-,0.0011,-,-,3,0.0025,0.024,0.013,0.22,0.39,1.7,0,1.97,0.39,2.4,40.7,4.4,0.14,3.8,0.0075,0.015,44.5,4.4,0.16,-5.7,38.8
Utah,2014,0.003077,0.00000897,0.000015,17.71,0.051,0.09,0,0,0,1.5,0.0043,0.0076,0.75,0.00071,0.0017,14,0.0066,0.0076,34,0.063,0.11,1.94,0.0025,0.0217,0.005,-,-,0.43,-,-,0.886,-,0.0008,0.02,-,-,0.0012,-,-,3.3,0.0025,0.023,0.013,0.24,0.44,1.8,0,1.04,0.38,1.4,37.7,3.5,0.13,5.4,0.013,0.024,43.1,3.5,0.15,-17.9,25.2
Vermont,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
Vermont,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.4
Vermont,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3,-1.3
Vermont,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
Vermont,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.8
Vermont,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2
Vermont,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.1
Vermont,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7,-1.7
Vermont,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1.5
Vermont,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1.5
Virginia,2005,0,0,0,0,0,0,0,0,0,0,0,0,0.0000014,1.30E-09,3.20E-09,0.013,0.0000063,0.0000073,0.013,0.0000063,0.0000073,0.00000323,0.000000006,8.17E-08,0.000000007,-,-,0.00000076,-,-,0.00000141,-,9.00E-10,0.000000088,-,-,1.50E-09,-,-,0.0000055,0.000000006,0.000000083,0,0,0.00072,0.0042,0,0,0,0,0.014,0.0042,0.0000074,0.00056,0.00000027,0.00000031,0.014,0.0042,0.0000077,-2.2,-2.2
Virginia,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.000006,0.000007,0.013,0.000006,0.000007,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00086,0.0052,0,0,0,0,0.014,0.0052,0.000007,0.00052,0.00000025,0.00000029,0.014,0.0052,0.0000073,-0.6,-0.6
Virginia,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.0000051,0.0000059,0.011,0.0000051,0.0000059,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.00094,0.0055,0,0,0,0,0.012,0.0055,0.0000059,0.00048,0.00000023,0.00000026,0.012,0.0055,0.0000062,-1.9,-1.9
Virginia,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.0000051,0.0000059,0.011,0.0000051,0.0000059,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.001,0.0057,0,0,0,0,0.012,0.0057,0.0000059,0.00054,0.00000026,0.0000003,0.013,0.0057,0.0000062,-0.9,-0.9
Virginia,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.0000048,0.0000055,0.01,0.0000048,0.0000055,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0011,0.0061,0,0,0,0,0.011,0.0061,0.0000055,0.00057,0.00000027,0.00000032,0.012,0.0061,0.0000058,-4.3,-4.3
Virginia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0.0000046,0.0000053,0.0096,0.0000046,0.0000053,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0011,0.006,0,0,0,0,0.011,0.006,0.0000053,0.00054,0.00000026,0.0000003,0.011,0.006,0.0000056,-3.1,-3.1
Virginia,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0.0000043,0.000005,0.0091,0.0000043,0.000005,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0012,0.006,0,0,0,0,0.01,0.006,0.000005,0.00064,0.00000031,0.00000036,0.011,0.006,0.0000054,-10.4,-10.4
Virginia,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0.0000041,0.0000048,0.0087,0.0000041,0.0000048,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0012,0.0062,0,0,0,0,0.0099,0.0062,0.0000048,0.00063,0.0000003,0.00000035,0.011,0.0062,0.0000051,-7,-7
Virginia,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0.0000039,0.0000045,0.0082,0.0000039,0.0000045,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0014,0.0064,0,0,0,0,0.0096,0.0064,0.0000045,0.00057,0.00000027,0.00000031,0.01,0.0064,0.0000048,-6.3,-6.3
Virginia,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076,0.0000036,0.0000041,0.0076,0.0000036,0.0000041,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0.0016,0.0065,0,0,0,0,0.0092,0.0065,0.0000041,0.00047,0.00000023,0.00000026,0.0097,0.0065,0.0000044,-5.1,-5.1
Washington,2005,0,0,0,0.01004,0.0000289,0.000051,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.000029,0.000051,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0.000075,0,0,0.000075,0.01,0.0001,0.000051,0,0,0,0.01,0.0001,0.000051,-30.1,-30.1
Washington,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9,-8.9
Washington,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4,-15.4
Washington,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,0,-,0,0,-,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1,-15.1
